split_role,collection,domain,released_split,sample_id,case_id,case_id_source,image_path,mask_path,mask_encoding
released_train,phantom_train,phantom,train,pt_00597,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00597.png,datasets/segmentation/phantom_train/masks/pt_00597.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00600,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00600.png,datasets/segmentation/phantom_train/masks/pt_00600.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00601,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00601.png,datasets/segmentation/phantom_train/masks/pt_00601.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00602,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00602.png,datasets/segmentation/phantom_train/masks/pt_00602.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00605,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00605.png,datasets/segmentation/phantom_train/masks/pt_00605.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00606,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00606.png,datasets/segmentation/phantom_train/masks/pt_00606.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00607,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00607.png,datasets/segmentation/phantom_train/masks/pt_00607.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00608,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00608.png,datasets/segmentation/phantom_train/masks/pt_00608.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00609,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00609.png,datasets/segmentation/phantom_train/masks/pt_00609.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00611,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00611.png,datasets/segmentation/phantom_train/masks/pt_00611.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00612,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00612.png,datasets/segmentation/phantom_train/masks/pt_00612.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00613,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00613.png,datasets/segmentation/phantom_train/masks/pt_00613.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00614,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00614.png,datasets/segmentation/phantom_train/masks/pt_00614.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00616,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00616.png,datasets/segmentation/phantom_train/masks/pt_00616.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00617,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00617.png,datasets/segmentation/phantom_train/masks/pt_00617.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00619,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00619.png,datasets/segmentation/phantom_train/masks/pt_00619.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00620,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00620.png,datasets/segmentation/phantom_train/masks/pt_00620.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00621,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00621.png,datasets/segmentation/phantom_train/masks/pt_00621.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00623,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00623.png,datasets/segmentation/phantom_train/masks/pt_00623.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00625,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00625.png,datasets/segmentation/phantom_train/masks/pt_00625.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00626,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00626.png,datasets/segmentation/phantom_train/masks/pt_00626.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00630,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00630.png,datasets/segmentation/phantom_train/masks/pt_00630.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00633,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00633.png,datasets/segmentation/phantom_train/masks/pt_00633.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00634,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00634.png,datasets/segmentation/phantom_train/masks/pt_00634.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00635,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00635.png,datasets/segmentation/phantom_train/masks/pt_00635.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00637,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00637.png,datasets/segmentation/phantom_train/masks/pt_00637.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00638,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00638.png,datasets/segmentation/phantom_train/masks/pt_00638.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00639,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00639.png,datasets/segmentation/phantom_train/masks/pt_00639.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00640,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00640.png,datasets/segmentation/phantom_train/masks/pt_00640.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00641,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00641.png,datasets/segmentation/phantom_train/masks/pt_00641.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00642,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00642.png,datasets/segmentation/phantom_train/masks/pt_00642.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00644,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00644.png,datasets/segmentation/phantom_train/masks/pt_00644.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00645,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00645.png,datasets/segmentation/phantom_train/masks/pt_00645.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00647,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00647.png,datasets/segmentation/phantom_train/masks/pt_00647.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00648,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00648.png,datasets/segmentation/phantom_train/masks/pt_00648.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00649,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00649.png,datasets/segmentation/phantom_train/masks/pt_00649.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00650,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00650.png,datasets/segmentation/phantom_train/masks/pt_00650.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00651,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00651.png,datasets/segmentation/phantom_train/masks/pt_00651.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00653,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00653.png,datasets/segmentation/phantom_train/masks/pt_00653.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00654,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00654.png,datasets/segmentation/phantom_train/masks/pt_00654.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00655,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00655.png,datasets/segmentation/phantom_train/masks/pt_00655.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00656,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00656.png,datasets/segmentation/phantom_train/masks/pt_00656.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00659,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00659.png,datasets/segmentation/phantom_train/masks/pt_00659.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00660,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00660.png,datasets/segmentation/phantom_train/masks/pt_00660.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00661,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00661.png,datasets/segmentation/phantom_train/masks/pt_00661.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00662,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00662.png,datasets/segmentation/phantom_train/masks/pt_00662.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00663,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00663.png,datasets/segmentation/phantom_train/masks/pt_00663.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00665,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00665.png,datasets/segmentation/phantom_train/masks/pt_00665.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00666,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00666.png,datasets/segmentation/phantom_train/masks/pt_00666.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00667,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00667.png,datasets/segmentation/phantom_train/masks/pt_00667.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00668,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00668.png,datasets/segmentation/phantom_train/masks/pt_00668.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00669,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00669.png,datasets/segmentation/phantom_train/masks/pt_00669.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00671,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00671.png,datasets/segmentation/phantom_train/masks/pt_00671.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00673,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00673.png,datasets/segmentation/phantom_train/masks/pt_00673.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00675,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00675.png,datasets/segmentation/phantom_train/masks/pt_00675.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00677,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00677.png,datasets/segmentation/phantom_train/masks/pt_00677.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00679,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00679.png,datasets/segmentation/phantom_train/masks/pt_00679.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00680,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00680.png,datasets/segmentation/phantom_train/masks/pt_00680.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00682,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00682.png,datasets/segmentation/phantom_train/masks/pt_00682.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00683,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00683.png,datasets/segmentation/phantom_train/masks/pt_00683.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00684,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00684.png,datasets/segmentation/phantom_train/masks/pt_00684.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00685,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00685.png,datasets/segmentation/phantom_train/masks/pt_00685.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00686,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00686.png,datasets/segmentation/phantom_train/masks/pt_00686.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00688,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00688.png,datasets/segmentation/phantom_train/masks/pt_00688.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00689,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00689.png,datasets/segmentation/phantom_train/masks/pt_00689.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00690,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00690.png,datasets/segmentation/phantom_train/masks/pt_00690.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00691,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00691.png,datasets/segmentation/phantom_train/masks/pt_00691.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00692,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00692.png,datasets/segmentation/phantom_train/masks/pt_00692.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00694,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00694.png,datasets/segmentation/phantom_train/masks/pt_00694.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_00695,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_00695.png,datasets/segmentation/phantom_train/masks/pt_00695.npy,npy_multiclass
